LONCOL,LATCOL,vehicleNum,time,geometry
11,31,1,2007-02-19 08:02:00,"POLYGON ((121.48209086399994 31.25485858351836, 121.48419475580945 31.25485858351836, 121.48419475580945 31.25665722560093, 121.48209086399994 31.25665722560093, 121.48209086399994 31.25485858351836))"
12,31,1,2007-02-19 08:03:00,"POLYGON ((121.48419475580945 31.25485858351836, 121.48629864761898 31.25485858351836, 121.48629864761898 31.25665722560093, 121.48419475580945 31.25665722560093, 121.48419475580945 31.25485858351836))"
12,31,1,2007-02-19 08:04:00,"POLYGON ((121.48419475580945 31.25485858351836, 121.48629864761898 31.25485858351836, 121.48629864761898 31.25665722560093, 121.48419475580945 31.25665722560093, 121.48419475580945 31.25485858351836))"
12,31,1,2007-02-19 08:05:00,"POLYGON ((121.48419475580945 31.25485858351836, 121.48629864761898 31.25485858351836, 121.48629864761898 31.25665722560093, 121.48419475580945 31.25665722560093, 121.48419475580945 31.25485858351836))"
14,31,1,2007-02-19 08:06:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,1,2007-02-19 08:07:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
17,33,1,2007-02-19 08:08:00,"POLYGON ((121.49471421485705 31.258455867683498, 121.49681810666657 31.258455867683498, 121.49681810666657 31.260254509766067, 121.49471421485705 31.260254509766067, 121.49471421485705 31.258455867683498))"
19,35,1,2007-02-19 08:09:00,"POLYGON ((121.49892199847609 31.262053151848637, 121.5010258902856 31.262053151848637, 121.5010258902856 31.263851793931206, 121.49892199847609 31.263851793931206, 121.49892199847609 31.262053151848637))"
21,36,2,2007-02-19 08:10:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
21,36,2,2007-02-19 08:11:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
20,37,1,2007-02-19 08:12:00,"POLYGON ((121.5010258902856 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.267449078096345, 121.5010258902856 31.267449078096345, 121.5010258902856 31.265650436013775))"
20,37,1,2007-02-19 08:13:00,"POLYGON ((121.5010258902856 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.267449078096345, 121.5010258902856 31.267449078096345, 121.5010258902856 31.265650436013775))"
21,41,1,2007-02-19 08:14:00,"POLYGON ((121.50312978209513 31.27284500434405, 121.50523367390464 31.27284500434405, 121.50523367390464 31.274643646426618, 121.50312978209513 31.274643646426618, 121.50312978209513 31.27284500434405))"
22,42,1,2007-02-19 08:15:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
23,42,1,2007-02-19 08:16:00,"POLYGON ((121.50733756571417 31.274643646426618, 121.50944145752368 31.274643646426618, 121.50944145752368 31.276442288509188, 121.50733756571417 31.276442288509188, 121.50733756571417 31.274643646426618))"
25,43,1,2007-02-19 08:17:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-19 08:18:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
27,43,1,2007-02-19 08:19:00,"POLYGON ((121.51575313295224 31.276442288509188, 121.51785702476175 31.276442288509188, 121.51785702476175 31.278240930591757, 121.51575313295224 31.278240930591757, 121.51575313295224 31.276442288509188))"
27,43,1,2007-02-19 08:20:00,"POLYGON ((121.51575313295224 31.276442288509188, 121.51785702476175 31.276442288509188, 121.51785702476175 31.278240930591757, 121.51575313295224 31.278240930591757, 121.51575313295224 31.276442288509188))"
27,43,1,2007-02-19 08:21:00,"POLYGON ((121.51575313295224 31.276442288509188, 121.51785702476175 31.276442288509188, 121.51785702476175 31.278240930591757, 121.51575313295224 31.278240930591757, 121.51575313295224 31.276442288509188))"
30,45,1,2007-02-19 08:22:00,"POLYGON ((121.52206480838079 31.280039572674326, 121.52416870019032 31.280039572674326, 121.52416870019032 31.281838214756895, 121.52206480838079 31.281838214756895, 121.52206480838079 31.280039572674326))"
33,46,1,2007-02-19 08:23:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
33,46,1,2007-02-19 08:24:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
37,49,1,2007-02-19 08:25:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
37,49,1,2007-02-19 08:26:00,"POLYGON ((121.53679205104743 31.287234141004603, 121.53889594285695 31.287234141004603, 121.53889594285695 31.289032783087173, 121.53679205104743 31.289032783087173, 121.53679205104743 31.287234141004603))"
37,50,1,2007-02-19 08:27:00,"POLYGON ((121.53679205104743 31.289032783087173, 121.53889594285695 31.289032783087173, 121.53889594285695 31.290831425169742, 121.53679205104743 31.290831425169742, 121.53679205104743 31.289032783087173))"
37,50,1,2007-02-19 08:28:00,"POLYGON ((121.53679205104743 31.289032783087173, 121.53889594285695 31.289032783087173, 121.53889594285695 31.290831425169742, 121.53679205104743 31.290831425169742, 121.53679205104743 31.289032783087173))"
37,50,1,2007-02-19 08:29:00,"POLYGON ((121.53679205104743 31.289032783087173, 121.53889594285695 31.289032783087173, 121.53889594285695 31.290831425169742, 121.53679205104743 31.290831425169742, 121.53679205104743 31.289032783087173))"
37,50,1,2007-02-19 08:30:00,"POLYGON ((121.53679205104743 31.289032783087173, 121.53889594285695 31.289032783087173, 121.53889594285695 31.290831425169742, 121.53679205104743 31.290831425169742, 121.53679205104743 31.289032783087173))"
38,51,1,2007-02-19 08:31:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:32:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:33:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:34:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:35:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:36:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:37:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:38:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
38,51,1,2007-02-19 08:39:00,"POLYGON ((121.53889594285695 31.290831425169742, 121.54099983466647 31.290831425169742, 121.54099983466647 31.29263006725231, 121.53889594285695 31.29263006725231, 121.53889594285695 31.290831425169742))"
39,51,1,2007-02-19 08:40:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
40,51,1,2007-02-19 08:41:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
40,51,1,2007-02-19 08:42:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
40,51,1,2007-02-19 08:43:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
40,51,1,2007-02-19 08:44:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
40,51,1,2007-02-19 08:45:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
32,46,1,2007-02-19 08:46:00,"POLYGON ((121.52627259199983 31.281838214756895, 121.52837648380935 31.281838214756895, 121.52837648380935 31.283636856839465, 121.52627259199983 31.283636856839465, 121.52627259199983 31.281838214756895))"
31,45,1,2007-02-19 08:47:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,1,2007-02-19 08:48:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
29,44,1,2007-02-19 08:49:00,"POLYGON ((121.51996091657128 31.278240930591757, 121.52206480838079 31.278240930591757, 121.52206480838079 31.280039572674326, 121.51996091657128 31.280039572674326, 121.51996091657128 31.278240930591757))"
29,44,1,2007-02-19 08:50:00,"POLYGON ((121.51996091657128 31.278240930591757, 121.52206480838079 31.278240930591757, 121.52206480838079 31.280039572674326, 121.51996091657128 31.280039572674326, 121.51996091657128 31.278240930591757))"
29,44,1,2007-02-19 08:51:00,"POLYGON ((121.51996091657128 31.278240930591757, 121.52206480838079 31.278240930591757, 121.52206480838079 31.280039572674326, 121.51996091657128 31.280039572674326, 121.51996091657128 31.278240930591757))"
25,43,1,2007-02-19 08:52:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-19 08:53:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-19 08:54:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-19 08:55:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-19 08:56:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-19 08:57:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
20,40,1,2007-02-19 08:58:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-19 08:59:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
21,36,1,2007-02-19 09:00:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
21,36,1,2007-02-19 09:01:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
21,36,1,2007-02-19 09:02:00,"POLYGON ((121.50312978209513 31.263851793931206, 121.50523367390464 31.263851793931206, 121.50523367390464 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.263851793931206))"
18,34,2,2007-02-19 09:03:00,"POLYGON ((121.49681810666657 31.260254509766067, 121.49892199847609 31.260254509766067, 121.49892199847609 31.262053151848637, 121.49681810666657 31.262053151848637, 121.49681810666657 31.260254509766067))"
18,34,2,2007-02-19 09:04:00,"POLYGON ((121.49681810666657 31.260254509766067, 121.49892199847609 31.260254509766067, 121.49892199847609 31.262053151848637, 121.49681810666657 31.262053151848637, 121.49681810666657 31.260254509766067))"
16,32,2,2007-02-19 09:05:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
16,32,2,2007-02-19 09:06:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
16,32,2,2007-02-19 09:07:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
16,32,2,2007-02-19 09:08:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
13,31,1,2007-02-19 09:09:00,"POLYGON ((121.48629864761898 31.25485858351836, 121.48840253942849 31.25485858351836, 121.48840253942849 31.25665722560093, 121.48629864761898 31.25665722560093, 121.48629864761898 31.25485858351836))"
13,31,1,2007-02-19 09:10:00,"POLYGON ((121.48629864761898 31.25485858351836, 121.48840253942849 31.25485858351836, 121.48840253942849 31.25665722560093, 121.48629864761898 31.25665722560093, 121.48629864761898 31.25485858351836))"
10,29,1,2007-02-19 09:11:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-19 09:12:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
